wer,wer_global,streaming_latency,streaming_latency_global,confirmed_streaming_latency,confirmed_streaming_latency_global,model_timestamp_streaming_latency,model_timestamp_streaming_latency_global,model_timestamp_confirmed_streaming_latency,model_timestamp_confirmed_streaming_latency_global,number_deletions,number_deletions_global,number_substitutions,number_substitutions_global,number_insertions,number_insertions_global
0.0,0.0,0.8474485420240153,0.8474485420240153,1.4551840490797565,1.4551840490797565,0.944934491242478,0.944934491242478,1.5699999809265157,1.5699999809265157,0,0.0,1,1.0,0,0.0
0.0,0.0,0.7235563287757878,0.786026142457136,1.289163933257275,1.3767172755459713,0.7592177421869092,0.8405354032701045,1.5500000155064508,1.5597619033844223,0,0.0,2,3.0,0,0.0
0.0,0.0,0.8438260795647751,0.7999702326754617,1.043900098425198,1.3051527777777796,0.9280952182472979,0.8551751817968379,1.179999997875384,1.4847770704901104,0,0.0,1,4.0,0,0.0
0.09090909090909091,0.02857142857142857,0.8885941241480952,0.825327598246756,1.4948176156583652,1.3662981320808854,0.8829935675429396,0.8644479773829096,1.596153803676161,1.519627995392446,0,0.0,1,5.0,0,0.0
0.0,0.022222222222222223,1.1205107508751087,0.8939339281420119,1.847862666553052,1.4743421438751414,0.968778632827666,0.8948175577915343,2.031645623016887,1.6511707358243777,0,0.0,2,7.0,0,0.0
0.0,0.0196078431372549,0.850126850760264,0.8853952417085854,1.8170249155405431,1.545787187307407,0.9643766548607066,0.9101908602470697,1.9597260219662946,1.710367938717311,0,0.0,1,8.0,0,0.0
0.0,0.01639344262295082,0.8079724409448834,0.8777039342081695,1.1572601918465248,1.4960356881189567,0.772290315411021,0.8957321448190889,1.1967115329414313,1.6379990995487979,0,0.0,0,8.0,0,0.0
0.0,0.014925373134328358,0.9360497732704784,0.8835397332284225,1.3203666154066118,1.4757038707194738,0.9131531100074896,0.8975498992616746,1.4494339992945722,1.6178459428620195,0,0.0,0,8.0,0,0.0
0.0,0.013333333333333334,0.9157280020182835,0.8878978589122425,1.892867960425038,1.5272897582519835,1.077749990690501,0.9211093164003091,2.0442187825483438,1.666582969953351,0,0.0,1,9.0,0,0.0
0.0,0.011627906976744186,0.8500210381802351,0.8813387850632662,1.8310888053797498,1.5712513983602268,1.0028470208357794,0.9332023764944835,2.03222217776235,1.7150213839921782,0,0.0,4,13.0,0,0.0
0.0,0.010416666666666666,0.8487070277433437,0.8784234037421201,1.4206556532171208,1.5570759989404657,0.9086879360473457,0.9310109506055113,1.5717460415230577,1.702279505797055,0,0.0,1,14.0,0,0.0
0.0,0.009433962264150943,0.9106087710061875,0.8810931319949025,1.6217570615837602,1.563628033513698,1.0169372804394974,0.9378086020340787,1.8309858722573638,1.714004104250784,0,0.0,0,14.0,0,0.0
0.0,0.008547008547008548,0.7141598659125591,0.8678575118890053,1.2629233607153263,1.5436339620008146,0.8344999960422528,0.9294897858596335,1.454036676958952,1.6970137882950065,0,0.0,3,17.0,0,0.0
0.0,0.008264462809917356,0.9010472812561412,0.8694150116153743,1.114445015226932,1.519706074692884,0.9641007306843441,0.930734654990796,1.219999981838831,1.670540034955568,0,0.0,0,17.0,0,0.0
0.09090909090909091,0.015151515151515152,0.8868154385021788,0.8708051149442372,1.56473413379074,1.5232392735635372,0.8798327757607867,0.9270792457712084,1.6338666557047128,1.6676686460875443,0,0.0,2,19.0,0,0.0
0.0,0.014388489208633094,0.7081013289036558,0.8628994780232365,1.2724792358804005,1.5088740621228296,0.6726755700536389,0.9100338689179556,1.3813043768960285,1.6514524302105946,0,0.0,0,19.0,0,0.0
0.0,0.013157894736842105,0.5965362456532552,0.8428865941704445,1.58658690721897,1.5158828689223922,0.5747535694116652,0.8721777078593014,1.6944330514514991,1.6552002909301027,0,0.0,0,19.0,0,0.0
0.0,0.012658227848101266,0.5877964485111672,0.8307072943644236,1.101802019755864,1.4980821013488343,0.5207692562673619,0.8565583682005745,1.2924176078930456,1.6409446450968783,0,0.0,1,20.0,0,0.0
0.125,0.018072289156626505,0.6410741987506609,0.81835902733628,1.5088683092757291,1.4987543363706781,0.700244845517127,0.8432483852301147,1.6563087195578865,1.64187342111225,0,0.0,1,21.0,0,0.0
0.0,0.01744186046511628,0.5434703202612218,0.7991992617086451,1.5728469344222353,1.5024913255751926,0.6899999515562474,0.8338024880199418,1.6477611626628588,1.6421770063757875,0,0.0,3,24.0,0,0.0
0.0,0.016666666666666666,0.6511154278179345,0.791779786097266,1.5021361374407602,1.5024738048161554,0.6158794965375276,0.8199900922804748,1.6358015899676008,1.6418710573965145,0,0.0,1,25.0,0,0.0
0.0,0.015957446808510637,0.7097029004106787,0.7891296142973797,1.6478783184218266,1.5080458797687935,0.746930712406899,0.8178035931684438,1.8300000160506817,1.6483908386297526,0,0.0,0,25.0,0,0.0
0.0,0.01507537688442211,0.678733747038668,0.784398149812296,1.3446086460850946,1.5003667579415605,0.7457723305939116,0.8152706166165908,1.5232786494623256,1.6432163565969684,0,0.0,2,27.0,0,0.0
0.0,0.014705882352941176,0.5769880850876169,0.7781941014023791,0.8932482451403899,1.4856742200714221,0.7640000083229768,0.8144769092853801,1.0999999581929307,1.6316808032092267,0,0.0,1,28.0,0,0.0
