wer,wer_global,streaming_latency,streaming_latency_global,confirmed_streaming_latency,confirmed_streaming_latency_global,model_timestamp_streaming_latency,model_timestamp_streaming_latency_global,model_timestamp_confirmed_streaming_latency,model_timestamp_confirmed_streaming_latency_global,number_deletions,number_deletions_global,number_substitutions,number_substitutions_global,number_insertions,number_insertions_global
0.0,0.0,0.7855785123966955,0.7855785123966955,1.508750000000002,1.508750000000002,0.8141176799307965,0.8141176799307965,1.520000000000002,1.520000000000002,0,0.0,0,0.0,0,0.0
0.0,0.0,0.7266730656575136,0.7606286449442229,1.485625000000002,1.4978203356699937,0.7142857145153073,0.769032275065037,1.560000000000002,1.5383050848376922,0,0.0,0,0.0,0,0.0
0.0,0.0,0.7853125000000006,0.7651280556096621,0.9812500000000011,1.3867440476190496,0.8000000250000006,0.7733333512731486,1.040000000000001,1.4320000004266682,0,0.0,0,0.0,0,0.0
0.09090909090909091,0.02857142857142857,0.6785250387053983,0.7290065240299565,1.6062500000000024,1.4575097698264756,0.7335211267605652,0.7535664423744447,1.6400000500000023,1.4994594742293659,0,0.0,0,0.0,0,0.0
0.1,0.044444444444444446,1.0442206184218303,0.8055894827555347,1.1633335391360955,1.391508272907399,1.0027272727272742,0.7867878867486696,1.166060606060608,1.4230555664101094,0,0.0,0,0.0,0,0.0
0.0,0.0392156862745098,0.7560819779744679,0.7955390955480659,1.9137500000000027,1.5003890978550383,0.9687097367553348,0.8364757921813456,1.9400000000000026,1.5309890201702707,0,0.0,0,0.0,0,0.0
0.0,0.03278688524590164,0.7024058372641521,0.7854845300795449,1.0821883202099756,1.4509140175001962,0.7566667002777779,0.8288446441326736,1.109600036480001,1.4800966328271385,0,0.0,0,0.0,0,0.0
0.0,0.029850746268656716,0.8008267401846915,0.7872678191297866,1.3881562500000018,1.4435787722501983,0.8712500000000012,0.8336395961091109,1.4000000000000017,1.4705532041435956,0,0.0,0,0.0,0,0.0
0.125,0.04,0.8383867948128528,0.7929399330562572,1.7470937500000023,1.4808601782551918,0.8400000000000014,0.8343217845487328,1.8200000000000023,1.5089394055307348,0,0.0,0,0.0,0,0.0
0.0,0.03488372093023256,0.6471465267329654,0.7668387602773375,1.988750000000003,1.5550343757863234,0.7901409116246791,0.8262371404153613,2.0400000000000027,1.5862783276185328,0,0.0,1,1.0,0,0.0
0.0,0.03125,0.6727618446687931,0.7588553076207997,1.523625000000002,1.5520531142375626,0.7657143173469394,0.8212293418974994,1.600000000000002,1.587565991897431,0,0.0,0,1.0,0,0.0
0.0,0.02830188679245283,0.5434170169896774,0.7320029739506735,1.8171875000000026,1.5791123404324714,0.7424657774394834,0.8096371237178486,1.9000000000000026,1.618891829307407,0,0.0,0,1.0,0,0.0
0.0,0.02564102564102564,0.7831555699865942,0.7344865684820828,1.509687500000002,1.5743882947186512,0.8139130782136107,0.8098266168799223,1.5800000500000022,1.6163054302883488,0,0.0,0,1.0,0,0.0
0.0,0.024793388429752067,0.634690610878251,0.7273985394716962,1.1778125000000015,1.5521568767748892,0.7858823847750871,0.8083544579668447,1.1600000000000015,1.5888426032429395,0,0.0,0,1.0,0,0.0
0.09090909090909091,0.030303030303030304,0.7512905231560908,0.7297366051851669,1.6762500000000025,1.5619434370947092,0.8036620134447547,0.8078205420018707,1.6800000000000026,1.5962127758015863,0,0.0,0,1.0,0,0.0
0.0,0.02877697841726619,0.7794614537444945,0.7324249683059117,1.3612500000000018,1.5503914103671979,0.8557576357438029,0.8102283411486253,1.3600000500000018,1.5820400127093819,0,0.0,0,1.0,0,0.0
0.0,0.02631578947368421,0.595943448832589,0.7178172392574848,2.0793125000000003,1.598301420938315,0.7459016812684764,0.8001540760400221,2.140000100000001,1.6318397271782126,0,0.0,0,1.0,0,0.0
0.0,0.02531645569620253,0.6876741688082247,0.7162411276895504,1.1796875000000016,1.5802309200559548,0.7533333333333346,0.7980859204898688,1.2600000000000018,1.6162652881464643,0,0.0,0,1.0,0,0.0
0.0,0.024096385542168676,0.6113927348018963,0.7083988144356343,1.6218437500000025,1.582834494219242,0.7769444860580649,0.7963698175759731,1.6800000000000026,1.6202291491598397,0,0.0,0,1.0,0,0.0
0.0,0.023255813953488372,0.6785960227272737,0.707130593550577,1.6684375000000022,1.5871680159164079,0.7674285714285728,0.7952711802271433,1.7000000500000023,1.6243167883877228,0,0.0,0,1.0,0,0.0
0.0,0.022222222222222223,0.7328662991296135,0.7082720582563387,1.586250000000002,1.5871225725692573,0.8205882684039798,0.7961715787462452,1.620000000000002,1.6241003122711704,0,0.0,0,1.0,0,0.0
0.0,0.02127659574468085,0.6477761778779215,0.7050550665116877,1.4684375000000018,1.5825590286785507,0.7466666666666679,0.7943750294815566,1.5600000000000018,1.6217329711643909,0,0.0,1,2.0,0,0.0
0.0,0.020100502512562814,0.7229314308318275,0.7056966297280243,1.6112187500000021,1.5837580452884334,0.7188235294117659,0.7918713734853254,1.7000000000000022,1.6248294839373145,0,0.0,0,2.0,0,0.0
0.0,0.0196078431372549,0.7322500000000007,0.706113493225876,0.9528125000000011,1.5683577231055101,0.7800000250000005,0.7917567851843769,1.060000000000001,1.6120266821563038,0,0.0,0,2.0,0,0.0
0.09090909090909091,0.023255813953488372,0.7214774263718493,0.7071112434698764,1.8118750000000026,1.5795776858058348,0.7827692423343213,0.7912261854651713,1.8400000000000025,1.6227446146230373,0,0.0,1,3.0,0,0.0
0.0,0.022321428571428572,0.7368714742384365,0.7080274761787473,1.599843750000002,1.5802887795731242,0.7666666986111115,0.7905747402047837,1.560000000000002,1.620514720207569,0,0.0,0,3.0,0,0.0
0.0,0.021367521367521368,0.6157148902005042,0.703351350698705,1.5725000000000022,1.5799965177300446,0.7133333333333345,0.7881919718237326,1.5400000000000018,1.6173851727476738,0,0.0,1,4.0,0,0.0
0.0,0.020833333333333332,0.7544568234950335,0.7052039711880927,1.7812500000000027,1.588639473082557,0.9267742524226084,0.795183103887869,1.8000000000000025,1.6254054186159317,0,0.0,0,4.0,0,0.0
0.07142857142857142,0.023622047244094488,0.6973093978497964,0.7046986698993495,2.493749999999986,1.6426446253858438,0.7734483579997771,0.7933085830800233,2.4999999999999862,1.678158743046931,0,0.0,0,4.0,0,0.0
0.0,0.022900763358778626,0.8116085045363601,0.709165799500194,1.1511590760157298,1.6244314961481623,0.859117690960209,0.7949311426403809,1.1651388888888907,1.6593323262174569,0,0.0,0,4.0,0,0.0
0.0,0.021739130434782608,0.8026696348856123,0.7155619885387999,1.997650812844267,1.649595273977127,0.9111599999999983,0.8045911210021688,2.1441044776119247,1.690324439201104,0,0.0,0,4.0,0,0.0
0.14285714285714285,0.024734982332155476,0.6564932432432449,0.7130610274562622,1.088696946946949,1.629214179563889,0.8305000124843717,0.805262335840718,1.1780000000000022,1.6737673242308604,0,0.0,0,4.0,0,0.0
0.0,0.023809523809523808,0.8215895725782147,0.7194032588604116,1.87670895004505,1.6417303599345168,0.924736827174504,0.8121873370694511,2.00783017239006,1.6893530037036675,0,0.0,0,4.0,0,0.0
0.0,0.023333333333333334,0.7495037233512665,0.7201097221518619,1.563937500000002,1.6400536575697822,0.8660000155750014,0.8131546111027564,1.640000000000002,1.688331907070034,0,0.0,0,4.0,0,0.0
0.0,0.022508038585209004,0.6589334821523698,0.7179506835783309,1.7644062500000026,1.6438769175704646,0.7846875250915541,0.812103316527247,1.9200000500000027,1.6947401622867677,0,0.0,0,4.0,0,0.0
0.0,0.021739130434782608,0.6777660364310468,0.715851807423164,2.2837499999999955,1.6669992533260383,0.8064583699110245,0.8118070262711906,2.3399999999999954,1.7176920079017906,0,0.0,1,5.0,0,0.0
0.0,0.021341463414634148,0.7729997974160139,0.7184196577084011,2.154374999999999,1.6837860020509694,0.8471910112359561,0.8134489317512276,2.2799999999999994,1.735305414175577,0,0.0,1,6.0,0,0.0
0.0,0.020895522388059702,0.6952797703160623,0.7178994608017777,1.9562500000000032,1.691406275238601,0.7972549016801249,0.8130294825130109,2.000000100000003,1.7425628460862417,0,0.0,0,6.0,0,0.0
0.0,0.020527859237536656,0.6093091271391473,0.7141930962608599,1.7434375000000024,1.692684980006218,0.8585454812595054,0.8142663303121239,1.8400000000000025,1.7448810535000872,0,0.0,1,7.0,0,0.0
0.0,0.020172910662824207,0.48154540268055135,0.7028962709868902,2.081875000000003,1.7039676196937612,0.7389130433725211,0.8109901003902196,2.200000000000003,1.7573861294840316,0,0.0,3,10.0,0,0.0
0.0,0.019498607242339833,0.9856951431233085,0.7127484017489195,1.183645155291057,1.6887257795254154,0.867261904761907,0.8120852884422088,1.2730952884849795,1.743112294487512,0,0.0,0,10.0,0,0.0
0.0,0.01912568306010929,0.6135912365096642,0.7093706686681275,1.6065625000000026,1.6867585261624374,0.7866667077294702,0.8112977347548177,1.6800000000000022,1.74159932851263,0,0.0,1,11.0,0,0.0
0.0,0.018666666666666668,0.7529534330796068,0.7107102666052436,1.3475216896637734,1.6782945693958942,0.8266666666666683,0.8115422250581344,1.4140540540540563,1.7335036870684115,0,0.0,1,12.0,0,0.0
0.0,0.018134715025906734,0.6039963104698444,0.7075848236430945,1.6831250000000024,1.678414032698184,0.7637681159420309,0.8101286686375377,1.7600000000000025,1.7341427767589845,0,0.0,1,13.0,0,0.0
0.0,0.017632241813602016,0.7556821019436232,0.70837323706968,1.5452118896387477,1.6751050428975822,0.8141176723183402,0.8101859915980056,1.516162790697677,1.728199124593778,0,0.0,0,13.0,0,0.0
0.0,0.017369727047146403,0.7297949430461151,0.7086164583700557,1.391875000000002,1.669650957148445,0.857857142857144,0.8107435489300393,1.420000000000002,1.7224455628018278,0,0.0,0,13.0,0,0.0
0.14285714285714285,0.02158273381294964,0.8469848578072879,0.713801968203706,1.6131526719582254,1.6675142684377346,0.8817910701826653,0.8126777967556001,1.712741935483855,1.7220850925216664,0,0.0,1,14.0,0,0.0
0.0,0.02132701421800948,0.6778750000000006,0.7135792366537023,1.0668750000000011,1.661499201772679,0.7000000000000006,0.812176398786023,1.1000000500000011,1.7154475524698383,0,0.0,0,14.0,0,0.0
0.0,0.020785219399538105,0.7344976179473647,0.7138136809582721,1.4000935187469183,1.6567070509048534,0.71257146044898,0.8107858232915102,1.2441176470588253,1.7061359796077156,0,0.0,0,14.0,0,0.0
